index,label
8596,40
8597,24
8598,85
8599,31
8600,49
8601,46
8602,72
8603,72
8604,31
8605,47
8606,62
8607,29
8608,67
8609,58
8610,31
8611,54
8612,73
8613,60
8614,70
8615,2
8616,62
8617,37
8618,29
8619,14
8620,40
8621,62
8622,54
8623,60
8624,47
8625,63
8626,59
8627,21
8628,97
8629,38
8630,48
8631,52
8632,63
8633,68
8634,85
8635,64
8636,24
8637,50
8638,8
8639,20
8640,33
8641,24
8642,63
8643,62
8644,34
8645,38
8646,44
8647,33
8648,85
8649,47
8650,4
8651,33
8652,53
8653,94
8654,90
8655,85
8656,57
8657,33
8658,72
8659,37
8660,73
8661,8
8662,52
8663,64
8664,35
8665,51
8666,41
8667,2
8668,9
8669,80
8670,90
8671,53
8672,63
8673,80
8674,73
8675,79
8676,95
8677,95
8678,90
8679,2
8680,91
8681,21
8682,23
8683,52
8684,61
8685,68
8686,85
8687,63
8688,36
8689,43
8690,89
8691,37
8692,18
8693,57
8694,31
8695,43
8696,23
8697,85
8698,18
8699,53
8700,4
8701,64
8702,43
8703,71
8704,56
8705,61
8706,36
8707,66
8708,69
8709,23
8710,44
8711,23
8712,48
8713,35
8714,89
8715,4
8716,60
8717,48
8718,24
8719,49
8720,98
8721,29
8722,91
8723,62
8724,83
8725,62
8726,53
8727,73
8728,79
8729,85
8730,82
8731,83
8732,24
8733,68
8734,68
8735,25
8736,53
8737,55
8738,85
8739,33
8740,0
8741,56
8742,24
8743,72
8744,12
8745,52
8746,57
8747,23
8748,66
8749,4
8750,44
8751,51
8752,96
8753,22
8754,24
8755,63
8756,15
8757,40
8758,53
8759,53
8760,23
8761,20
8762,35
8763,48
8764,71
8765,53
8766,99
8767,57
8768,56
8769,53
8770,71
8771,95
8772,66
8773,70
8774,43
8775,66
8776,11
8777,95
8778,74
8779,22
8780,89
8781,24
8782,70
8783,26
8784,73
8785,6
8786,94
8787,66
8788,88
8789,52
8790,79
8791,62
8792,3
8793,42
8794,96
8795,23
8796,68
8797,88
8798,8
8799,29
8800,34
8801,6
8802,94
8803,44
8804,61
8805,79
8806,48
8807,71
8808,36
8809,85
8810,96
8811,73
8812,13
8813,79
8814,26
8815,68
8816,43
8817,38
8818,52
8819,64
8820,15
8821,29
8822,54
8823,52
8824,88
8825,88
8826,85
8827,30
8828,14
8829,43
8830,24
8831,43
8832,20
8833,41
8834,79
8835,24
8836,38
8837,43
8838,24
8839,90
8840,24
8841,53
8842,43
8843,81
8844,59
8845,38
8846,95
8847,61
8848,63
8849,71
8850,64
8851,85
8852,40
8853,3
8854,98
8855,70
8856,23
8857,56
8858,28
8859,4
8860,4
8861,57
8862,61
8863,4
8864,6
8865,83
8866,53
8867,82
8868,50
8869,95
8870,25
8871,6
8872,43
8873,33
8874,67
8875,20
8876,60
8877,24
8878,78
8879,62
8880,62
8881,62
8882,98
8883,37
8884,31
8885,96
8886,75
8887,94
8888,0
8889,94
8890,80
8891,35
8892,55
8893,85
8894,24
8895,6
8896,13
8897,0
8898,91
8899,66
8900,53
8901,69
8902,49
8903,53
8904,66
8905,98
8906,31
8907,69
8908,73
8909,89
8910,53
8911,71
8912,37
8913,79
8914,73
8915,85
8916,85
8917,62
8918,81
8919,53
8920,78
8921,63
8922,79
8923,15
8924,62
8925,53
8926,54
8927,56
8928,54
8929,48
8930,53
8931,20
8932,94
8933,60
8934,35
8935,29
8936,85
8937,21
8938,73
8939,14
8940,4
8941,70
8942,89
8943,71
8944,68
8945,52
8946,86
8947,68
8948,40
8949,56
8950,62
8951,52
8952,61
8953,48
8954,18
8955,96
8956,68
8957,0
8958,13
8959,49
8960,63
8961,97
8962,22
8963,31
8964,33
8965,33
8966,70
8967,31
8968,34
8969,79
8970,81
8971,73
8972,21
8973,42
8974,53
8975,66
8976,53
8977,79
8978,73
8979,96
8980,83
8981,48
8982,78
8983,56
8984,26
8985,62
8986,3
8987,30
8988,34
8989,52
8990,75
8991,69
8992,90
8993,85
8994,8
8995,0
8996,85
8997,86
8998,71
8999,40
9000,24
9001,53
9002,88
9003,20
9004,33
9005,14
9006,68
9007,48
9008,69
9009,83
9010,85
9011,53
9012,26
9013,5
9014,59
9015,37
9016,36
9017,48
9018,46
9019,64
9020,73
9021,3
9022,64
9023,61
9024,52
9025,85
9026,98
9027,13
9028,53
9029,73
9030,48
9031,73
9032,70
9033,71
9034,62
9035,49
9036,40
9037,4
9038,85
9039,59
9040,74
9041,46
9042,74
9043,33
9044,14
9045,91
9046,73
9047,89
9048,49
9049,71
9050,18
9051,66
9052,9
9053,53
9054,21
9055,71
9056,31
9057,49
9058,85
9059,94
9060,97
9061,85
9062,82
9063,36
9064,41
9065,79
9066,74
9067,16
9068,25
9069,68
9070,34
9071,62
9072,57
9073,15
9074,85
9075,30
9076,52
9077,49
9078,63
9079,43
9080,85
9081,58
9082,57
9083,96
9084,49
9085,18
9086,31
9087,24
9088,79
9089,57
9090,73
9091,96
9092,75
9093,44
9094,20
9095,80
9096,24
9097,53
9098,24
9099,94
9100,14
9101,52
9102,40
9103,40
9104,74
9105,89
9106,71
9107,9
9108,94
9109,6
9110,26
9111,80
9112,63
9113,75
9114,49
9115,79
9116,24
9117,56
9118,55
9119,61
9120,89
9121,30
9122,39
9123,62
9124,48
9125,43
9126,35
9127,68
9128,85
9129,67
9130,8
9131,68
9132,26
9133,49
9134,36
9135,71
9136,13
9137,64
9138,77
9139,43
9140,37
9141,33
9142,43
9143,43
9144,77
9145,36
9146,70
9147,62
9148,38
9149,94
9150,67
9151,62
9152,24
9153,4
9154,96
9155,3
9156,16
9157,52
9158,42
9159,24
9160,71
9161,75
9162,31
9163,53
9164,23
9165,68
9166,56
9167,85
9168,39
9169,13
9170,21
9171,96
9172,66
9173,85
9174,62
9175,60
9176,41
9177,16
9178,24
9179,74
9180,43
9181,41
9182,77
9183,63
9184,85
9185,8
9186,0
9187,65
9188,36
9189,67
9190,38
9191,13
9192,14
9193,29
9194,75
9195,64
9196,34
9197,24
9198,70
9199,67
9200,53
9201,74
9202,91
9203,51
9204,7
9205,34
9206,88
9207,0
9208,23
9209,57
9210,68
9211,52
9212,42
9213,50
9214,75
9215,30
9216,71
9217,23
9218,78
9219,60
9220,21
9221,0
9222,2
9223,44
9224,0
9225,25
9226,36
9227,4
9228,70
9229,85
9230,28
9231,87
9232,59
9233,85
9234,24
9235,64
9236,42
9237,49
9238,78
9239,68
9240,78
9241,20
9242,60
9243,74
9244,96
9245,22
9246,40
9247,85
9248,63
9249,68
9250,44
9251,49
9252,21
9253,8
9254,89
9255,12
9256,18
9257,79
9258,91
9259,89
9260,52
9261,88
9262,95
9263,70
9264,36
9265,85
9266,16
9267,20
9268,48
9269,34
9270,21
9271,52
9272,18
9273,12
9274,62
9275,85
9276,48
9277,60
9278,70
9279,53
9280,43
9281,96
9282,58
9283,75
9284,85
9285,74
9286,33
9287,37
9288,89
9289,77
9290,15
9291,67
9292,43
9293,67
9294,53
9295,64
9296,38
9297,62
9298,37
9299,57
9300,73
9301,70
9302,56
9303,53
9304,23
9305,92
9306,68
9307,94
9308,18
9309,12
9310,41
9311,52
9312,91
9313,85
9314,34
9315,82
9316,49
9317,76
9318,88
9319,67
9320,96
9321,48
9322,53
9323,6
9324,38
9325,33
9326,20
9327,85
9328,18
9329,8
9330,91
9331,21
9332,8
9333,34
9334,3
9335,47
9336,59
9337,0
9338,70
9339,50
9340,49
9341,38
9342,52
9343,76
9344,24
9345,41
9346,64
9347,9
9348,75
9349,31
9350,66
9351,75
9352,50
9353,43
9354,46
9355,96
9356,6
9357,71
9358,39
9359,38
9360,62
9361,7
9362,17
9363,57
9364,54
9365,20
9366,30
9367,4
9368,21
9369,12
9370,42
9371,53
9372,11
9373,63
9374,63
9375,28
9376,78
9377,89
9378,57
9379,0
9380,37
9381,53
9382,63
9383,24
9384,4
9385,62
9386,66
9387,25
9388,1
9389,56
9390,88
9391,30
9392,73
9393,21
9394,60
9395,57
9396,53
9397,41
9398,80
9399,52
9400,91
9401,27
9402,15
9403,18
9404,23
9405,63
9406,42
9407,90
9408,11
9409,24
9410,38
9411,52
9412,10
9413,23
9414,87
9415,88
9416,52
9417,48
9418,31
9419,66
9420,28
9421,39
9422,56
9423,71
9424,94
9425,37
9426,89
9427,96
9428,24
9429,70
9430,40
9431,53
9432,74
9433,79
9434,30
9435,62
9436,44
9437,66
9438,85
9439,85
9440,61
9441,66
9442,0
9443,54
9444,22
9445,85
9446,4
9447,81
9448,50
9449,53
9450,78
9451,83
9452,20
9453,35
9454,85
9455,34
9456,16
9457,67
9458,85
9459,23
9460,0
9461,73
9462,4
9463,85
9464,74
9465,71
9466,18
9467,87
9468,50
9469,41
9470,53
9471,43
9472,59
9473,12
9474,90
9475,30
9476,85
9477,94
9478,87
9479,21
9480,66
9481,71
9482,83
9483,63
9484,31
9485,70
9486,39
9487,44
9488,52
9489,23
9490,88
9491,40
9492,95
9493,57
9494,38
9495,11
9496,64
9497,75
9498,44
9499,71
9500,59
9501,2
9502,89
9503,62
9504,31
9505,44
9506,87
9507,55
9508,80
9509,85
9510,56
9511,21
9512,4
9513,59
9514,60
9515,71
9516,40
9517,30
9518,81
9519,20
9520,70
9521,73
9522,15
9523,21
9524,40
9525,24
9526,3
9527,71
9528,24
9529,23
9530,49
9531,31
9532,62
9533,34
9534,91
9535,75
9536,23
9537,34
9538,34
9539,89
9540,73
9541,33
9542,85
9543,63
9544,62
9545,73
9546,31
9547,86
9548,42
9549,60
9550,28
9551,14
9552,36
9553,3
9554,66
9555,16
9556,8
9557,52
9558,54
9559,48
9560,85
9561,31
9562,96
9563,62
9564,68
9565,70
9566,53
9567,44
9568,66
9569,22
9570,91
9571,23
9572,85
9573,80
9574,79
9575,42
9576,64
9577,30
9578,31
9579,35
9580,36
9581,38
9582,36
9583,12
9584,12
9585,55
9586,61
9587,84
9588,53
9589,85
9590,64
9591,55
9592,61
9593,20
9594,58
9595,94
9596,85
9597,23
9598,33
9599,68
9600,20
9601,60
9602,27
9603,86
9604,61
9605,85
9606,66
9607,67
9608,87
9609,54
9610,62
9611,24
9612,31
9613,53
9614,81
9615,39
9616,28
9617,26
9618,24
9619,33
9620,85
9621,52
9622,87
9623,30
9624,39
9625,95
9626,71
9627,2
9628,95
9629,53
9630,60
9631,68
9632,79
9633,70
9634,94
9635,36
9636,73
9637,40
9638,24
9639,53
9640,24
9641,23
9642,85
9643,96
9644,71
9645,63
9646,48
9647,37
9648,24
9649,7
9650,66
9651,96
9652,83
9653,49
9654,8
9655,16
9656,53
9657,94
9658,79
9659,70
9660,53
9661,53
9662,89
9663,48
9664,30
9665,55
9666,66
9667,42
9668,95
9669,20
9670,99
9671,91
9672,40
9673,26
9674,53
9675,52
9676,57
9677,64
9678,85
9679,4
9680,40
9681,53
9682,58
9683,11
9684,92
9685,85
9686,14
9687,53
9688,52
9689,67
9690,53
9691,66
9692,66
9693,14
9694,41
9695,4
9696,23
9697,95
9698,53
9699,66
9700,52
9701,94
9702,60
9703,53
9704,70
9705,24
9706,69
9707,80
9708,41
9709,21
9710,11
9711,82
9712,96
9713,89
9714,57
9715,4
9716,9
9717,73
9718,69
9719,3
9720,31
9721,68
9722,69
9723,13
9724,61
9725,62
9726,71
9727,16
9728,51
9729,76
9730,79
9731,70
9732,21
9733,35
9734,94
9735,24
9736,8
9737,53
9738,96
9739,96
9740,24
9741,40
9742,2
9743,43
9744,94
9745,21
9746,40
9747,66
9748,61
9749,48
9750,25
9751,3
9752,59
9753,85
9754,33
9755,9
9756,78
9757,8
9758,44
9759,38
9760,79
9761,52
9762,97
9763,21
9764,63
9765,69
9766,80
9767,12
9768,42
9769,91
9770,64
9771,52
9772,31
9773,37
9774,45
9775,62
9776,79
9777,63
9778,43
9779,21
9780,26
9781,33
9782,73
9783,38
9784,91
9785,96
9786,71
9787,4
9788,24
9789,57
9790,38
9791,20
9792,18
9793,60
9794,62
9795,73
9796,52
9797,85
9798,59
9799,81
9800,36
9801,13
9802,87
9803,4
9804,63
9805,80
9806,41
9807,66
9808,68
9809,68
9810,56
9811,3
9812,24
9813,38
9814,57
9815,13
9816,2
9817,13
9818,74
9819,76
9820,31
9821,59
9822,12
9823,20
9824,60
9825,79
9826,33
9827,66
9828,71
9829,35
9830,21
9831,62
9832,20
9833,72
9834,24
9835,13
9836,31
9837,5
9838,48
9839,64
9840,22
9841,24
9842,24
9843,2
9844,54
9845,84
9846,44
9847,80
9848,61
9849,0
9850,24
9851,63
9852,57
9853,94
9854,96
9855,33
9856,22
9857,13
9858,11
9859,73
9860,71
9861,47
9862,57
9863,62
9864,11
9865,70
9866,57
9867,69
9868,91
9869,89
9870,47
9871,48
9872,85
9873,48
9874,53
9875,24
9876,53
9877,66
9878,85
9879,76
9880,13
9881,75
9882,85
9883,19
9884,62
9885,44
9886,64
9887,70
9888,57
9889,19
9890,73
9891,53
9892,28
9893,33
9894,24
9895,68
9896,95
9897,53
9898,15
9899,69
9900,96
9901,44
9902,18
9903,90
9904,53
9905,73
9906,66
9907,37
9908,83
9909,50
9910,86
9911,74
9912,20
9913,73
9914,63
9915,91
9916,59
9917,75
9918,17
9919,66
9920,53
9921,74
9922,68
9923,33
9924,60
9925,56
9926,4
9927,13
9928,8
9929,85
9930,85
9931,73
9932,66
9933,6
9934,33
9935,95
9936,80
9937,68
9938,89
9939,8
9940,53
9941,44
9942,89
9943,70
9944,79
9945,33
9946,73
9947,63
9948,89
9949,31
9950,33
9951,34
9952,14
9953,12
9954,49
9955,64
9956,54
9957,43
9958,64
9959,73
9960,24
9961,43
9962,6
9963,20
9964,31
9965,43
9966,43
9967,42
9968,14
9969,89
9970,57
9971,73
9972,49
9973,60
9974,2
9975,57
9976,28
9977,14
9978,55
9979,89
9980,73
9981,52
9982,66
9983,80
9984,33
9985,37
9986,13
9987,38
9988,31
9989,85
9990,75
9991,56
9992,54
9993,73
9994,52
9995,6
9996,63
9997,51
9998,50
9999,70
